shannon_entropy,relative_entropy,url_length,domain_length,special_chars,digits,subdomains,hyphens,question_mark,suspicious_words,https,repeated_chars
4.515253794712848,0.18518592342824503,77,14,0,6,1,0,0,1,0,4
4.388376603932547,0.2554795858421776,43,14,0,6,2,0,0,0,0,2
3.971734173768879,0.27619333967470633,46,20,0,0,1,0,0,0,1,4
4.143476228766491,0.24884119401227023,46,14,0,0,1,0,0,0,0,6
3.7201755214643453,0.18671507414417363,24,17,1,0,2,1,0,0,0,2
4.248734053066624,0.27482790299039017,48,15,0,0,2,0,0,0,0,4
4.081182013811434,0.3782496048258627,53,19,0,2,2,0,0,0,0,5
4.28022625367366,0.11209116910510161,29,22,1,2,2,1,0,0,0,2
3.9746954079158976,0.273232105527687,31,23,1,0,1,1,0,0,0,3
4.168886994558424,0.22343042822033732,42,34,0,3,2,0,0,1,0,6
4.322085070889687,0.32177111888503923,98,23,1,0,2,0,1,0,1,4
3.729446194905257,0.17744440070326237,23,15,0,0,2,0,0,0,0,4
4.325924732707133,0.25903776801402306,44,14,1,2,2,1,0,0,1,5
4.006749918638778,0.24117759480480655,36,20,0,0,2,0,0,0,0,4
3.930270372293455,0.15719246895688593,27,11,0,0,2,0,0,0,0,4
4.188274778901187,0.271156839736111,73,17,3,0,2,3,0,0,1,6
4.135699552746469,0.18622854214089327,38,30,0,0,2,0,0,0,0,4
4.0360069453309535,0.2119205681126306,35,11,2,0,2,2,0,0,0,4
4.265069929257796,0.3198925714633607,67,18,0,4,2,0,0,1,0,5
5.184309832801773,0.33925212325523557,127,25,6,1,2,3,1,0,1,3
4.262633619203972,0.3223288815171856,77,8,2,3,1,2,0,2,0,4
3.921029621737614,0.16643321951272413,26,17,0,0,2,0,0,0,1,4
4.156664323773909,0.23565309900485112,55,14,0,0,1,0,0,0,0,6
4.0472990984266435,0.2006284150169422,29,17,0,0,2,0,0,0,0,2
3.782122224145306,0.21787777585469456,27,19,0,0,2,0,0,0,0,5
4.243300368538957,0.21613125009833964,44,11,0,0,1,0,0,0,1,3
3.8441065448145375,0.15589345518546197,26,18,0,0,3,0,0,0,0,5
3.7834651896016465,0.12342540600687098,25,16,0,0,2,0,0,0,1,4
4.16695035472172,0.22536706805704118,54,18,0,0,2,0,0,0,0,4
4.229085753935211,0.2303458647020854,60,19,1,0,2,0,0,0,0,4
4.210881379939833,0.18143604283892742,50,12,4,0,2,3,0,0,0,4
4.063202513215852,0.18472500022773317,38,25,0,0,2,0,0,1,0,6
4.023981820580904,0.14594318086140715,50,42,0,0,2,0,0,0,0,3
3.9061983328100944,0.2637266686322172,40,21,0,0,2,0,0,0,1,4
3.9434651896016457,0.14399765164869227,25,16,0,0,2,0,0,0,1,4
3.3908054820769817,0.1941570186441748,22,13,0,0,2,0,0,0,1,6
3.663532754804254,0.1438221672533494,22,14,0,0,2,0,0,0,0,4
4.55163754066725,0.20324996149621746,59,41,2,5,4,2,0,0,1,5
4.303013995256371,0.281948505464786,78,17,7,0,2,7,0,0,1,5
4.315284865673197,0.26967763504795694,57,48,0,3,4,0,0,0,1,3
3.683856189774724,0.2230344058337935,25,13,0,0,2,0,0,0,1,2
4.497853137698438,0.25703436446502986,83,16,4,12,2,4,0,0,1,4
3.880794959555808,0.2891300418865051,42,15,0,0,2,0,0,0,0,4
4.363038521594966,0.1605234344620469,46,19,1,0,2,1,0,1,1,6
4.656884302561955,0.6285179163002921,221,13,1,46,2,1,0,0,0,6
4.433319967558182,0.2671197505829102,72,18,1,0,2,0,0,1,0,6
4.183867720346297,0.2084497024324638,42,15,0,0,2,0,0,0,1,4
3.689703732199547,0.11765118985805625,21,14,0,0,2,0,0,0,0,2
4.2314126016183495,0.22801901701894609,57,11,0,0,2,0,0,0,0,4
4.64015562258678,0.21782537254079043,63,23,1,8,2,1,1,0,0,3
3.7406015629507228,0.16628903265779602,24,16,0,1,2,0,0,0,0,5
4.774994054453106,0.2694000649053466,77,23,0,22,1,0,0,0,0,4
4.754931911420563,0.2894622079378897,129,54,3,20,5,1,1,2,0,8
5.044375136428649,0.4791868196283644,303,15,1,87,2,1,1,0,1,17
3.5878587982995085,0.219496123758096,27,19,0,0,2,0,0,0,0,5
4.077767399725442,0.24416069516192057,53,26,1,0,4,0,0,0,0,5
3.6753108689123644,0.13204405314524084,23,15,0,0,2,0,0,0,0,4
5.204242131865164,0.4104677122500462,330,16,8,103,2,8,1,1,1,15
4.189275070710712,0.20304235206804747,50,15,0,6,2,0,0,0,0,4
4.337175341123076,0.18638661493393618,34,26,0,3,2,0,0,0,0,3
4.355839204544513,0.22912329617664257,55,26,2,0,2,2,0,0,0,3
4.243158791671846,0.21627282696545108,42,21,0,0,2,0,0,0,0,3
4.456174630069642,0.18768155970508307,50,42,0,4,2,0,0,0,0,3
4.105078277655848,0.4798842230653082,133,27,2,0,2,2,0,2,0,5
3.997670276487612,0.1722547249546992,38,17,0,0,2,0,0,0,1,2
4.108694969562841,0.2132331253245205,40,25,0,0,2,0,0,1,0,6
4.826223625395555,0.2181704939629004,98,26,2,27,2,2,0,0,0,5
4.571392547915886,0.2865884472116877,77,16,4,1,2,0,0,0,0,4
3.9407598325400888,0.1467030087102497,28,19,0,0,2,0,0,0,1,4
4.224727288613426,0.2347043300238702,47,32,2,0,3,2,0,0,0,2
4.4952275169284555,0.25965998523501277,52,35,3,0,2,3,1,0,0,3
4.327554659468924,0.19600729658808738,76,19,5,0,2,5,0,0,0,5
4.257115352414947,0.3278471483062105,51,17,0,6,3,0,0,0,0,5
5.560336109526664,0.4169438139732546,282,30,5,59,2,1,1,0,1,6
4.849559976003037,0.43584224285920914,201,22,1,84,1,0,1,1,0,7
4.199584879304317,0.25984673933298014,77,26,0,0,2,0,0,0,0,4
4.282098601752792,0.24146335430422056,42,14,0,5,2,0,0,0,0,3
4.462737328839512,0.1811188609352113,59,20,0,0,2,0,1,1,1,4
3.745406425938248,0.16148416967027057,29,20,0,0,2,0,0,0,1,5
4.527597666283007,0.3303833288445661,76,50,1,6,4,1,0,2,0,4
3.8820451081368628,0.20541773311347725,23,16,1,0,1,1,0,0,0,2
3.9921333475869676,0.32979474730039454,61,22,3,0,2,3,0,0,0,8
3.8275750301497777,0.2598878111005621,41,21,0,0,4,0,0,0,0,4
4.404302846717045,0.4030520753405567,101,11,7,5,1,7,0,0,1,3
4.050013373778756,0.11991162766355597,35,26,0,0,2,0,0,0,1,5
4.843019564823939,0.3269054366183742,128,50,3,22,4,1,1,2,1,5
5.5109791682125255,0.24390833395094946,144,32,2,9,2,2,0,1,0,4
4.434823274695135,0.32006422746833385,90,17,9,12,2,9,0,0,0,4
4.023465189601645,0.1464598118406653,25,17,0,0,2,0,0,0,0,4
3.6464393446710153,0.16091557738658796,20,11,0,0,1,0,0,0,1,3
3.9952378913808877,0.17468711006142587,29,21,0,0,2,0,0,0,0,3
4.553072516654254,0.30490847847331837,64,43,2,16,4,2,0,0,1,5
3.605388542207534,0.20196637985007057,24,15,0,0,2,0,0,0,1,4
5.455583215152247,0.3257764983724154,187,20,5,38,1,2,1,1,0,4
4.080414513985239,0.16751299945834755,37,14,0,0,2,0,0,0,0,4
3.8248629576173556,0.17513704238264352,28,16,0,0,2,0,0,0,1,4
3.9582291686698796,0.12923367258046115,27,20,0,0,2,0,0,0,0,5
4.170885109367077,0.2214323134116816,59,13,0,4,2,0,0,0,0,5
3.5269876242072407,0.47301237579275973,58,49,0,0,2,0,0,0,1,2
4.018081793978685,0.15184320746362673,31,23,1,0,2,1,0,0,0,2
4.009900856236012,0.3120272386513505,67,23,0,0,1,0,0,0,0,6
4.710649970428229,0.1962406251802888,60,24,1,10,2,1,0,0,0,3
5.827074088117939,0.2814503686602266,648,18,1,132,2,1,1,1,1,14
4.811891751120947,0.23250236823750692,81,27,0,21,2,0,0,0,0,5
4.40178743503823,0.29865228310286357,115,53,4,4,5,4,0,0,0,6
4.481308065838528,0.27357943632494053,69,19,3,2,3,0,0,0,0,5
4.207751647240615,0.25167997139668125,60,15,0,0,2,0,0,0,0,4
4.912894966861884,0.3725072520003652,145,9,3,14,1,2,1,0,1,5
4.393942707918268,0.2499134818564561,40,17,1,6,2,1,0,0,1,4
4.109595923232874,0.21233217165448845,42,35,0,1,2,0,0,0,0,2
4.344021303503763,0.24094119721739468,51,18,0,2,2,0,1,0,1,4
4.166375237568008,0.2259421852107527,58,25,3,5,2,0,0,1,0,4
4.044003363657553,0.20392414978603163,42,20,0,0,2,0,0,0,1,4
5.234776101815252,0.43764924015624473,131,27,6,4,2,2,1,0,1,5
4.057476076289932,0.19045143715365404,34,27,0,0,3,0,0,0,0,4
4.091418651692922,0.23050944319444086,45,15,2,0,2,0,0,0,0,4
3.840156860408858,0.2473059808414802,35,19,0,0,2,0,0,0,0,2
4.301508290129998,0.22205366592701428,43,12,4,1,1,0,0,0,0,6
4.157137430514306,0.16479066437305617,76,20,3,0,1,3,0,1,1,3
4.530333860378533,0.37655673522998817,74,22,0,5,2,0,1,0,0,4
3.538310595615006,0.16212912252608586,22,13,0,0,2,0,0,0,1,4
3.7406015629507228,0.16628903265779602,24,16,0,0,3,0,0,0,0,5
4.2784940281138555,0.306468472607302,83,13,1,0,2,1,0,0,0,2
3.849223912390625,0.1507760876093757,23,13,0,0,2,0,0,0,0,2
4.446039033895927,0.2544006842451643,80,20,4,9,2,4,0,0,0,7
3.4474015047059154,0.13756099601524105,22,14,0,0,2,0,0,0,0,4
5.0011056055869085,0.49074749074276425,159,13,0,20,2,0,0,0,1,4
4.020855120471211,0.14906988097110258,34,25,0,2,2,0,0,0,1,3
4.135055984705023,0.18687211018233996,56,26,0,3,2,0,0,0,0,5
4.29040071973329,0.2945617809878671,48,18,1,2,2,1,0,0,0,6
3.849223912390625,0.1507760876093757,23,15,1,0,2,1,0,0,0,4
4.411758105264182,0.17320439545697475,38,30,1,0,3,1,0,0,0,2
4.373271789292146,0.327167928848946,58,40,3,6,4,3,0,1,0,6
3.7080933915774974,0.19879720403101991,31,23,0,0,2,0,0,0,0,4
3.852727783453858,0.2347350577964813,39,25,0,0,2,0,0,0,0,4
4.208568923269788,0.2508626953675084,55,19,3,0,1,3,0,0,1,3
3.3729205036561045,0.327519214484987,31,14,0,0,1,0,0,0,1,4
4.060416641661804,0.18751087178178147,39,16,0,0,2,0,0,0,1,5
3.6572682296173893,0.15008669244021508,24,15,0,0,2,0,0,1,1,5
4.425635099084792,0.21822109068993298,49,23,2,0,2,2,0,0,1,5
4.086526226193701,0.23540186869366142,33,16,0,0,2,0,0,0,1,2
3.85619629821938,0.1438037017806205,27,18,0,0,2,0,0,0,1,4
3.909368063943885,0.1780947773064547,29,22,0,0,2,0,0,0,0,4
4.12728313431329,0.194644960574073,33,24,1,0,2,1,0,0,1,4
4.273684376262022,0.1857472423752735,36,18,0,3,2,0,0,0,1,5
4.3451102869848235,0.17845166907218887,55,17,2,1,2,2,0,0,0,7
3.7406015629507228,0.16628903265779596,24,15,0,0,2,0,0,0,1,4
4.714626081758795,0.3297680375996571,183,37,17,39,2,17,0,0,1,9
4.065117661376962,0.1828098520666223,43,20,0,0,2,0,0,0,0,2
3.813660689688185,0.18633931031181408,25,18,0,0,2,0,0,0,0,2
3.813660689688185,0.18633931031181408,25,17,1,0,2,1,0,0,1,3
3.9519040409537936,0.1355588002965468,37,28,0,0,2,0,0,0,1,4
4.445550308130908,0.19830588164381685,72,20,4,0,2,4,0,0,0,2
3.881195107760606,0.4407329871267561,46,30,4,2,2,0,1,0,0,8
4.363616225360277,0.2802399644144466,57,23,1,2,2,1,0,0,1,6
4.760879566063512,0.3265832751868305,125,50,3,23,4,1,1,2,0,6
4.084814976093489,0.3075024466852716,76,15,1,0,2,1,0,2,0,5
4.082328136858431,0.16559937658515517,42,18,0,0,2,0,0,0,0,5
4.153007937189824,0.23930948558893653,47,19,1,0,2,1,0,0,0,4
5.006754715499977,0.3507972891181092,83,16,0,6,2,0,1,0,1,4
4.0078061858720755,0.2401213275715096,43,29,0,0,4,0,0,0,0,3
4.148313389518837,0.3111182291184596,65,20,4,0,2,4,0,0,0,4
4.774811040285755,0.31265180096458295,81,27,0,23,2,0,0,0,0,9
4.4432498207106,0.2006063690641257,73,22,4,0,3,4,0,0,0,4
4.7580668246726985,0.41185817676961367,86,50,0,15,2,0,1,2,1,5
4.88403582198328,0.24524719496168584,127,61,6,44,2,4,1,0,1,8
4.484352003673524,0.3736289914540492,238,14,2,3,2,2,0,3,0,9
5.201925727229761,0.38303677349139487,150,34,5,5,2,2,1,0,1,4
3.9233659245349726,0.24655907690733964,39,20,0,0,2,0,0,0,1,4
3.8980685120588383,0.18939432919150112,30,11,0,1,1,0,0,0,0,2
4.743343864540668,0.2566561354593321,68,11,5,12,2,0,0,0,0,5
3.481714572986072,0.21872514515501912,22,13,0,0,2,0,0,0,1,4
3.754441845713344,0.15244874989517287,22,14,1,0,1,1,0,0,0,4
3.83127625337525,0.16872374662475012,29,21,0,0,3,0,0,0,0,4
4.1639974490862866,0.22831997369247342,59,18,1,0,3,1,0,0,1,4
4.058688570451096,0.26323952443626536,50,20,0,0,2,0,0,0,1,4
4.598369003512378,0.308521592096141,68,22,0,18,2,0,0,0,1,5
4.211565233022161,0.18075218975659887,55,16,5,0,2,0,0,0,1,4
4.196338811666068,0.5041009064750259,103,15,3,3,1,1,0,0,0,4
4.30267744911313,0.28228505160802597,63,9,5,0,1,5,0,0,0,2
4.110291307063723,0.2820261157150381,56,20,0,0,2,0,0,1,0,6
4.680946624392253,0.31905337560774816,125,50,3,14,4,1,1,2,1,4
3.9847696187067427,0.1851553827355693,38,31,0,0,2,0,0,0,0,3
4.182336455497417,0.3412255005595952,83,19,0,0,2,0,0,1,0,4
4.2483656033043795,0.33659689741677645,79,47,1,0,4,0,0,1,1,4
4.233426641149882,0.2901353149071309,45,12,0,0,1,0,0,0,0,2
4.324410319937514,0.31944586983720963,68,22,2,4,2,0,0,0,0,5
4.688460097983368,0.3559340213750842,94,24,1,15,3,0,0,0,1,4
4.759876464943227,0.24012353505677353,115,42,1,22,4,0,1,2,0,5
4.235772710417428,0.2877892456395842,74,13,6,0,1,6,0,0,0,2
3.9898227820087544,0.18010221943355714,40,27,0,0,2,0,0,0,0,2
3.9284140071748546,0.24151099426745778,42,27,1,1,4,1,0,0,1,3
4.599836522228855,0.25814447289871645,78,38,1,7,2,1,0,0,1,5
4.3532546819000775,0.23170781882107735,62,34,1,0,2,1,0,0,0,6
4.031401845392171,0.1385231560501407,30,22,1,0,2,1,0,0,0,3
4.060262039120379,0.1876654743232083,27,5,0,0,1,0,0,0,0,4
4.353705089710173,0.40118241245329467,129,16,16,1,2,16,0,0,0,6
3.7262046313924566,0.18068596421606262,27,19,0,0,2,0,0,0,0,2
4.042433003725894,0.20549450971769107,31,22,0,0,2,0,0,0,1,4
4.0799503875701,0.24197770731726298,42,34,2,1,2,2,0,0,0,3
4.996733296344086,0.17319170509822707,63,23,0,9,2,0,1,0,1,6
5.180140027538551,0.24612472716354938,263,214,1,47,12,0,0,0,0,6
3.8013774524295485,0.10551314317896973,33,13,0,0,2,0,0,0,0,4
3.810081020521731,0.09680957508678817,27,19,0,0,2,0,0,0,0,5
4.461537573408762,0.23890214473232965,58,18,0,6,1,0,1,0,0,8
4.224177681188684,0.2993842748683287,47,22,0,2,2,0,0,0,1,3
4.206264300210871,0.3172976558461429,54,14,1,5,1,1,0,0,0,5
4.072930304900479,0.31938711787828195,46,13,2,1,2,2,0,0,1,2
4.624321274270012,0.3298750361168642,110,19,7,15,3,7,0,0,0,7
4.696837159129303,0.21005343647921454,55,15,0,18,2,0,0,0,0,5
3.9373261452560073,0.232598856186304,40,20,0,0,2,0,0,0,1,4
3.419381945646371,0.16558055507478475,18,10,0,0,1,0,0,0,0,2
4.204636702690701,0.2547949159465953,49,21,1,5,2,1,0,0,0,4
3.7720552088742005,0.1348353867343181,24,16,0,0,2,0,0,0,0,4
4.562365029830796,0.19252247233267183,53,16,2,0,2,0,0,0,1,2
3.9917292966721747,0.17819570477013758,32,17,1,0,1,0,0,0,0,3
4.827648128506539,0.3016348884384248,118,42,2,18,4,0,1,2,0,3
4.149812684486645,0.3096189341506527,77,29,0,0,3,0,0,1,0,2
4.296454623778188,0.2885078769429686,69,20,1,0,1,1,0,2,0,3
3.9917292966721747,0.17819570477013758,32,23,0,0,2,0,0,0,1,4
4.295311529051741,0.3485446607229833,130,34,9,0,2,9,0,0,0,6
3.732444601324706,0.1744459942838117,31,22,0,0,2,0,0,0,1,2
3.788754913993503,0.11813568161501516,22,14,1,1,2,1,0,0,0,2
4.027979696753515,0.219947816690071,45,19,1,0,2,1,0,0,0,4
4.058722106539131,0.2632059883482315,55,20,0,0,2,0,0,0,1,4
4.330854968906927,0.19270698715008727,66,19,4,0,2,4,0,0,0,4
3.9957817728566996,0.25214574058688555,48,9,0,0,1,0,0,1,0,4
3.6243797016511126,0.18297522040649206,29,20,1,0,2,1,0,0,1,5
4.15091348260215,0.17101461228521242,42,33,3,0,2,3,0,0,1,5
4.330619678447487,0.2543428222736696,103,21,5,0,2,5,0,0,0,5
4.364759602360754,0.3356801157803387,69,26,1,0,1,1,0,0,0,2
5.069409576019871,0.3229078467588897,134,24,4,29,2,4,1,1,0,5
3.995237891380887,0.17468711006142562,29,21,0,0,2,0,0,1,0,2
4.26911057715128,0.2544513789057316,57,40,0,2,4,0,0,0,0,4
3.8239348962840563,0.1760651037159443,24,17,0,0,1,0,0,0,0,2
4.1604200911461655,0.23189733163259502,39,20,0,7,2,0,0,0,1,3
4.372288215480747,0.4350667065768576,96,13,9,6,1,9,0,0,1,6
4.02467389677155,0.2972541981158125,48,17,1,0,2,1,0,0,0,2
4.7525739450886935,0.33488889616164563,79,18,1,8,2,1,0,0,1,4
3.6038561897747243,0.20349873228287935,25,13,0,0,1,0,0,0,1,2
4.334271850216821,0.30958433955790343,81,22,3,1,2,0,0,0,0,2
4.681761135458266,0.3182388645417328,116,42,2,19,4,0,1,2,0,5
4.365430286773682,0.27842590300104175,62,13,2,1,1,1,1,0,0,2
4.456464715452352,0.29842278671111633,96,20,1,11,2,1,1,0,0,6
4.226801439620117,0.16551598315864305,52,16,2,0,2,2,0,0,1,4
4.164295859202321,0.1576322356850416,43,16,1,0,2,1,0,0,1,4
4.374854446223899,0.269001743550826,70,19,0,6,2,0,0,0,0,4
4.020926316000353,0.14899868544196035,33,25,0,0,3,0,0,0,0,4
4.46187119214479,0.2930163100186788,65,13,1,22,2,1,1,0,0,7
4.189437798233895,0.2699938204034031,56,37,0,0,3,0,0,0,0,6
4.257078456355553,0.2664834997014591,41,17,0,0,2,0,0,0,0,4
3.546439344671015,0.15400037347007592,20,12,0,0,2,0,0,0,0,4
4.3580853183595885,0.1654766376974241,45,16,0,0,2,0,0,0,1,5
3.9964393446710145,0.17348565677129704,40,17,0,0,2,0,0,0,0,4
4.575808865614218,0.3783874447726576,92,20,2,32,1,2,1,0,0,3
4.547324827605827,0.31065616752174396,69,33,1,10,2,1,0,0,0,5
3.748994803525096,0.1578957920834211,21,6,0,3,1,0,0,0,0,2
4.422000516883151,0.16296198383800314,35,22,3,0,2,1,0,0,1,2
3.824888793287065,0.2625740479632745,46,19,0,0,2,0,0,0,0,4
4.2334389152270635,0.22599270341023442,66,19,2,0,2,2,0,0,1,4
3.7532696895151076,0.15362090609340934,25,16,0,0,3,0,0,0,1,2
4.275490346652224,0.1839412719850734,41,13,0,0,2,0,0,0,0,3
4.1999277206518215,0.2595038979854756,67,26,2,0,2,2,0,0,1,8
4.66140729939371,0.29278901099316595,127,50,3,16,4,1,1,2,0,7
4.6042786802501166,0.39572131974988434,132,50,3,12,4,1,1,2,0,8
3.919596201603432,0.16786663964690662,50,22,0,0,2,0,0,1,0,3
3.7381493331928657,0.16874126241565213,26,17,0,0,2,0,0,0,1,4
4.596856104724884,0.35734020566199204,78,25,0,11,2,0,0,0,0,6
4.397836471923488,0.30260324621760615,91,21,1,0,2,0,1,1,1,3
4.194909571322961,0.26452204731433515,64,36,2,0,2,2,0,0,0,6
3.92599298842148,0.2439320130208316,31,23,0,0,2,0,0,0,0,3
3.9135136283377605,0.3344138851058248,56,12,1,0,1,0,0,0,0,2
4.482127206733829,0.2727602954296401,54,18,1,6,2,1,0,0,1,2
3.481714572986072,0.21872514515501912,22,14,0,0,2,0,0,0,0,4
3.7356660681024443,0.1712245275060738,31,22,0,0,2,0,0,0,1,4
4.4879979688177825,0.369983026309792,111,14,2,7,3,0,0,0,1,6
4.22616715178112,0.2332644668561767,58,28,1,0,3,0,0,0,1,7
4.043544614839371,0.2043828986042141,41,33,1,0,4,1,0,0,0,3
3.816428031846024,0.18357196815397558,32,23,0,0,2,0,0,0,1,2
4.23889214283912,0.28466981321789275,83,47,1,0,2,1,0,0,0,8
4.353553804197735,0.23140869652342033,55,14,2,0,2,2,0,0,0,6
4.229327351940021,0.162990070838741,37,23,0,0,2,0,0,0,0,4
3.920096297369663,0.24982870407265018,45,27,0,0,4,0,0,0,1,4
4.331833663430985,0.25312883729017177,56,16,2,0,2,0,0,0,1,3
4.204946024604936,0.3186159314520769,75,18,3,0,2,3,0,0,1,6
5.39360939299273,0.30683032514836295,132,16,2,4,2,0,1,0,1,15
3.9966308482846755,0.25129666515890947,46,20,0,0,2,0,0,0,1,4
4.083143494870466,0.2387846000168969,61,12,6,0,1,6,0,0,0,3
4.665437589979664,0.3789565293787897,128,50,3,18,4,1,1,2,1,8
3.675310868912364,0.13204405314524084,23,14,0,0,2,0,0,0,1,2
4.799055096609403,0.2453390227490506,88,22,1,12,3,1,0,1,1,3
4.127986806877675,0.19394128800968738,36,18,0,0,2,0,0,0,0,4
4.588804369244615,0.26917662588295876,56,20,1,10,2,1,0,0,0,2
3.9783335811852645,0.19159142025704845,29,20,0,0,2,0,0,0,1,4
3.6424896731661263,0.16486524889147863,23,14,0,0,2,0,0,0,1,4
4.256149238118269,0.13616818466049221,34,26,0,4,2,0,0,0,0,2
4.4960429751225695,0.14781321465215438,72,16,3,0,2,3,0,0,0,2
3.7489948035250955,0.15789579208342108,21,12,0,0,1,0,0,0,0,2
4.459012079154173,0.24142763898691813,49,12,0,6,1,0,1,0,0,5
4.322964554947562,0.4319229472159063,60,26,1,5,2,1,0,1,0,4
4.740520918212512,0.30387320114594196,126,50,3,24,4,1,1,2,1,4
4.1272831343132905,0.194644960574073,33,25,1,3,2,1,0,1,0,5
3.851823225551767,0.14817677444823393,28,17,0,0,2,0,0,0,0,4
4.224177681188684,0.2352539374486129,47,16,0,2,2,0,0,0,0,4
4.399831947929027,0.40752297412857597,123,13,12,6,2,0,0,0,0,8
3.9614063297218425,0.2085186717204698,30,23,0,1,2,0,0,0,0,2
4.553944405764262,0.2009430963992061,43,16,0,7,1,0,1,0,0,2
3.9788640881880966,0.19106091325421481,35,18,0,14,3,0,0,0,0,2
4.060012149061902,0.18791536438168455,37,28,0,0,2,0,0,0,1,4
3.753269689515107,0.1536209060934097,25,17,0,0,2,0,0,0,0,4
4.069511499582194,0.3228059231965678,51,33,2,3,4,2,0,0,0,4
4.056564762130954,0.19136275131263122,30,22,0,0,2,0,0,0,0,2
4.182096849299778,0.40286565142137865,68,38,1,0,2,1,0,0,0,3
4.477296709907706,0.33005821214990066,103,14,1,1,1,0,1,0,1,3
4.600782340614289,0.30610825499423067,82,12,2,9,3,1,1,0,0,4
4.392582755590971,0.13097920046604247,33,25,1,1,2,1,0,0,1,2
3.155221528859512,0.16670656602785008,18,10,0,0,2,0,0,0,0,4
3.6537567082870006,0.15359821377060243,21,13,0,0,2,0,0,0,0,4
3.762310736133871,0.1445798594746477,29,20,0,0,2,0,0,0,1,4
3.9500637564362093,0.13739908481412946,26,18,0,0,2,0,0,0,0,3
4.447800823716868,0.2526388944242242,58,18,0,7,2,0,1,0,1,8
4.121219243831913,0.20070885105545122,37,17,0,1,2,0,0,0,0,6
4.105370425462037,0.4181915305949755,86,21,7,0,2,7,0,0,0,6
4.027476425527099,0.2944516693602634,49,26,1,0,1,1,0,0,0,3
4.091622411276601,0.2303056836107616,42,25,0,0,2,0,0,0,1,4
4.112063152384018,0.20986494250334478,44,16,1,0,2,0,0,1,1,2
4.921194639936411,0.20808837700855573,94,11,6,28,2,5,0,0,0,6
3.32323142879762,0.13620018983967658,15,4,0,1,1,0,0,0,0,2
3.5654483718208247,0.2419065502367787,26,11,0,0,1,0,0,0,1,3
3.7974676329840045,0.2025323670159961,29,16,0,0,1,0,0,0,0,2
3.5137847242254345,0.18665499391565826,27,18,0,0,2,0,0,0,1,6
4.394854442756747,0.30558527538434477,73,58,0,4,4,0,0,0,0,4
5.359835999489314,0.225126501231839,105,15,0,28,2,0,0,0,0,4
3.792837797403416,0.2946250438469233,32,24,0,3,4,0,0,0,0,3
4.4853557061198375,0.2695317960436309,78,25,3,7,2,3,0,1,1,4
4.01396112788348,0.2339663855601048,43,28,1,0,2,1,0,0,0,4
4.068950150595115,0.25297794429224796,43,20,0,0,2,0,0,0,0,4
4.339665389472057,0.46768953258554746,85,11,1,2,1,1,0,0,0,3
4.178738290204357,0.21357913257440406,38,13,0,3,2,0,0,0,1,4
4.233065109090668,0.2904968469663452,62,26,3,0,2,0,0,0,0,5
4.808019908556761,0.2794429326935777,126,50,3,26,4,1,1,2,1,6
4.505974696849668,0.24891280531380003,45,15,1,4,1,1,0,0,1,2
4.6806892889443334,0.17729170618323864,44,14,0,5,2,0,1,0,1,3
4.032303242743954,0.13762175869835996,27,19,0,4,2,0,0,0,0,4
5.269993098167763,0.3149694025533883,129,33,4,5,2,1,1,0,1,3
3.9952378913808873,0.17468711006142587,29,20,0,0,2,0,0,0,1,4
3.884155094595805,0.11584490540419576,27,19,1,0,2,1,0,0,0,5
4.185493926981039,0.20682349579772086,53,23,1,0,2,1,0,0,1,5
4.421733406736102,0.5324629036507723,148,21,2,0,1,1,1,0,1,3
3.895512835516972,0.2744121659253404,48,16,0,0,1,0,0,0,0,2
3.663532754804254,0.14382216725334937,22,14,0,0,2,0,0,0,0,4
4.304873395496576,0.15455822314072187,56,19,2,0,2,2,0,0,0,4
3.9357276594930415,0.15173518175729728,35,26,0,0,2,0,0,0,1,3
4.448280943166202,0.30660655899726735,73,29,0,0,2,0,0,0,0,6
4.279720852464462,0.24384110359255143,42,15,0,8,2,0,0,0,1,2
4.054721860532484,0.2672062343548765,35,20,1,0,2,1,0,0,1,5
4.270567620343947,0.18886399829335004,34,14,1,0,2,0,0,0,0,2
4.517875625873007,0.3890149697355118,76,27,1,12,3,1,0,0,0,10
4.72436142964669,0.32003268971176224,124,46,2,16,5,0,1,2,1,5
4.0426430634637205,0.2792850314236424,44,35,0,0,2,0,0,0,1,2
4.0060710131011685,0.1638539883411441,33,26,0,0,2,0,0,0,0,2
4.448911632775905,0.4090693623516667,86,19,1,2,2,1,0,2,0,5
4.604111543207522,0.3027790524009991,66,30,1,10,2,1,0,0,0,2
5.333307369478143,0.31054882029657577,129,25,6,7,2,1,1,0,1,6
3.8150724101159423,0.1849275898840569,26,13,0,10,3,0,0,0,0,4
4.463065932142576,0.3442889899150292,72,12,4,8,2,4,0,0,0,6
4.0807819960085325,0.3786496226287658,76,24,1,0,2,0,0,0,0,7
3.8100810205217313,0.18991897947826983,27,14,0,0,2,0,0,0,0,4
4.271470906740502,0.18796071189679364,41,15,2,7,3,2,0,0,0,4
4.104302931775616,0.21762516311174518,35,28,0,0,2,0,0,0,0,3
3.871115365169273,0.21634747608106678,48,12,2,0,2,2,0,0,1,3
4.563194965785043,0.29478602934252657,71,45,0,16,2,0,0,0,0,4
4.188690584305922,0.2707410343313747,56,16,3,0,2,0,0,0,1,2
5.4979459009981095,0.2569416011653605,145,32,3,8,2,3,0,1,1,4
